20161204-084000 3.425 91.400 0.771 37.330 1.667 1020 1.777 1.015 13.79
20161204-084100 3.358 91.300 0.688 49.570 1.250 1020 2.115 1.015 13.79
20161204-084200 3.391 91.300 1.125 64.620 1.667 1020 1.692 1.015 13.79
20161204-084300 3.391 91.400 0.896 69.450 1.667 1020 1.692 1.015 13.79
20161204-084400 3.358 91.500 0.563 69.550 0.833 1020 1.692 1.015 13.79
20161204-084500 3.358 91.400 0.896 55.150 1.667 1020 1.862 1.015 13.79
20161204-084600 3.324 91.600 1.146 51.600 2.083 1020 1.692 1.015 13.79
20161204-084700 3.256 91.700 0.938 56.750 1.250 1020 1.777 1.015 13.79
20161204-084800 3.256 91.700 0.958 49.100 1.667 1020 1.862 1.015 13.79
20161204-084900 3.256 91.700 1.000 62.400 1.667 1020 1.777 1.015 13.79
20161204-085000 3.256 91.800 0.896 76.700 1.667 1020 1.777 1.015 13.80
20161204-085100 3.290 91.900 0.729 68.800 1.250 1020 1.692 1.015 13.80
20161204-085200 3.155 91.900 0.396 68.240 0.833 1020 1.692 1.015 13.80
20161204-085300 3.121 92.000 0.667 66.270 1.250 1020 1.777 1.015 13.80
20161204-085400 3.188 92.000 0.604 74.930 1.250 1020 1.777 1.015 13.80
20161204-085500 3.087 92.000 0.646 45.290 1.250 1020 1.692 1.015 13.80
20161204-085600 3.188 92.100 0.896 65.260 1.667 1020 1.777 1.015 13.80
20161204-085700 3.121 92.200 0.729 71.190 1.667 1020 1.692 1.015 13.80
20161204-085800 3.087 92.200 1.146 55.310 2.083 1020 1.777 1.015 13.80
20161204-085900 3.019 92.300 0.583 62.960 1.250 1020 1.692 1.015 13.80
20161204-090000 3.053 92.300 0.604 59.640 1.250 1020 1.777 1.015 13.80
20161204-090100 3.121 92.500 0.729 63.990 1.250 1020 1.692 1.015 13.80
20161204-090200 3.121 92.400 0.938 60.330 2.083 1020 1.777 1.015 13.80
20161204-090300 3.155 92.500 0.979 48.040 1.667 1020 1.692 1.015 13.80
20161204-090400 3.053 92.500 0.750 55.740 1.250 1020 1.777 1.015 13.80
20161204-090500 3.053 92.500 1.167 64.940 2.083 1020 1.692 1.015 13.80
20161204-090600 3.087 92.600 0.917 60.040 1.667 1020 1.692 1.015 13.80
20161204-090700 3.121 92.700 0.979 53.390 1.667 1020 1.692 1.015 13.80
20161204-090800 3.087 92.700 0.771 61.210 1.250 1020 1.692 1.015 13.80
20161204-090900 3.087 92.700 0.625 29.130 0.833 1020 1.777 1.015 13.80
20161204-091000 3.053 92.800 0.813 48.390 1.667 1020 1.692 1.015 13.80
20161204-091100 3.053 92.700 0.896 62.540 1.667 1020 1.777 1.015 13.80
20161204-091200 3.053 92.700 0.896 71.740 1.667 1020 1.692 1.015 13.80
20161204-091300 3.019 92.900 0.542 59.490 1.250 1020 1.777 1.015 13.80
20161204-091400 3.019 92.800 0.708 54.560 1.250 1020 1.692 1.015 13.80
20161204-091500 3.053 92.800 0.479 73.300 0.833 1020 1.692 1.015 13.80
20161204-091600 2.985 92.800 0.625 62.190 1.250 1020 1.692 1.015 13.80
20161204-091700 3.019 92.900 0.583 65.560 0.833 1020 2.031 1.015 13.80
20161204-091800 3.019 93.000 0.667 60.550 1.250 1021 2.115 1.015 13.80
20161204-091900 3.019 93.000 0.958 54.120 1.250 1021 2.031 1.015 13.80
20161204-092000 3.019 93.000 0.833 61.820 1.667 1021 2.200 1.692 13.80
